tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
mOTUv2e	marmgCAMI2_short_read_sample_8	0.05486523364161515	0.24109621599455278	0.03335384609094666	1.0	0.9375	0.967741935483871	30.0	2.0	0.0	32.0	0.9375	1.7770790794092086	0.5127566350262379	0.01667692304547333
mOTUv2e	marmgCAMI2_short_read_sample_9	0.0517479615940027	0.2931869016451732	0.07505508570437139	1.0	0.9666666666666667	0.983050847457627	29.0	1.0	0.0	30.0	0.9666666666666667	1.9132918662050948	0.5625347933409482	0.037527542852185694
mOTUv2e	marmgCAMI2_short_read_sample_4	0.05694374353432466	0.30638154144553653	0.0548453046943003	1.0	0.9642857142857143	0.9818181818181818	27.0	1.0	0.0	28.0	0.9642857142857143	2.0049559642399424	0.6016905499400227	0.027422652347150144
mOTUv2f	marmgCAMI2_short_read_sample_8	0.05428316760079101	0.23864126939472036	0.03335384609094656	1.0	0.9375	0.967741935483871	30.0	2.0	0.0	32.0	0.9375	1.7770790794092077	0.5127566350262377	0.01667692304547328
mOTUv2f	marmgCAMI2_short_read_sample_9	0.052567271680340255	0.29264634569611536	0.07505508570437128	1.0	0.9666666666666667	0.983050847457627	29.0	1.0	0.0	30.0	0.9666666666666667	1.9132918662050948	0.5625347933409482	0.03752754285218566
mOTUv2f	marmgCAMI2_short_read_sample_7	0.05251046875036793	0.2521568066785119	0.04420336783319089	1.0	0.9333333333333333	0.9655172413793104	28.0	2.0	0.0	30.0	0.9333333333333333	1.8540742253426854	0.5451239717339206	0.022101683916595442
mOTUv2f	marmgCAMI2_short_read_sample_6	0.05018919281400356	0.25197871973463665	0.05129031154026187	1.0	0.9090909090909091	0.9523809523809523	30.0	3.0	0.0	33.0	0.9090909090909091	1.9307260468568366	0.5521870074398081	0.025645155770130927
mOTUv2f	marmgCAMI2_short_read_sample_5	0.052589885495340105	0.25384214492402907	0.08097339609023237	1.0	0.90625	0.9508196721311475	29.0	3.0	0.0	32.0	0.90625	1.9752989421360323	0.5699507976185738	0.040486698045116176
mOTUv2f	marmgCAMI2_short_read_sample_4	0.05728119522550713	0.3060469171858149	0.05484530469430037	1.0	0.9642857142857143	0.9818181818181818	27.0	1.0	0.0	28.0	0.9642857142857143	2.004955964239942	0.6016905499400226	0.027422652347150182
mOTUv2f	marmgCAMI2_short_read_sample_3	0.05418787842608691	0.26873218075987054	0.04556394399030141	1.0	0.9117647058823529	0.9538461538461539	31.0	3.0	0.0	34.0	0.9117647058823529	2.045129932224651	0.5799548622293121	0.0227819719951507
